Identifiant station;Nom de la Station;Nom de la ligne;Incertitude;Recommandation de surveillance;Action(s) QAI en cours;Lien vers les mesures en direct;Durée des mesures;stop_lon;stop_lat;point_geo;pollution_unifiee;pm10;pm25;no2;o3
IDFM:463317;Trinité - d'Estienne d'Orves;Métro 12;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.333049172418236;48.87633650730735;48.87633650730735, 2.333049172418236;pollution moyenne;;;;
IDFM:463321;Vaugirard;Métro 12;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.300977822126098;48.83953628376544;48.83953628376544, 2.300977822126098;pollution faible;;;;
IDFM:463325;Voltaire;Métro 9;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;;2.3800316941488044;48.85766243438601;48.85766243438601, 2.3800316941488044;pollution moyenne;;;;
IDFM:483900;Aimé Césaire;Métro 12;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.37813084516706;48.90843758066954;48.90843758066954, 2.37813084516706;pollution faible;;;;
IDFM:22122;Alexandre Dumas;Métro 2;Évaluation : campagne de mesure ponctuelle;non;Action(s) d'amélioration de la qualité de l'air en cours;;campagne de mesure ponctuelle;2.394591418672128;48.856199097341126;48.856199097341126, 2.3945914186721278;pollution moyenne;;;;
IDFM:463121;Argentine;Métro 1;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.289435418542214;48.87566737659971;48.87566737659971, 2.289435418542214;pollution faible;;;;
IDFM:21997;Arts et Métiers;Métro 11;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.3565081436435467;48.86529961264491;48.86529961264491, 2.3565081436435467;pollution moyenne;;;;
IDFM:463031;Aubervilliers-Pantin Quatre Chemins;Métro 7;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.3922205712292195;48.90375706036556;48.90375706036556, 2.3922205712292195;pollution moyenne;;;;
IDFM:463124;Avenue Emile Zola;Métro 10;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.2950189971435506;48.84703801370517;48.84703801370517, 2.2950189971435506;pollution moyenne;;;;
IDFM:463019;Bastille;Métro 1;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.368692796099789;48.85196422011205;48.85196422011205, 2.368692796099789;pollution moyenne;;;;
IDFM:22010;Bastille;Métro 5;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;;2.368922075646989;48.85328747830434;48.85328747830434, 2.368922075646989;pollution moyenne;;;;
IDFM:463110;Belleville;Métro 11;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Actions d'amélioration de la qualité de l'air en cours;;;2.376684607718542;48.87198955568015;48.87198955568015, 2.376684607718542;pollution moyenne;;;;
IDFM:463130;Bérault;Métro 1;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.4292278831660283;48.84549169626708;48.845491696267075, 2.4292278831660283;pollution faible;;;;
IDFM:22178;Bercy;Métro 6;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.379463070185257;48.840176028121896;48.840176028121896, 2.379463070185257;pollution moyenne;;;;
IDFM:22014;Bobigny-Pantin - Raymond Queneau;Métro 5;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;;2.426308679232036;48.89560207433252;48.89560207433252, 2.426308679232036;pollution moyenne;;;;
IDFM:463132;Bolivar;Métro 7B;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.374152140698752;48.880789805531926;48.880789805531926, 2.374152140698752;pollution moyenne;;;;
IDFM:463133;Bonne Nouvelle;Métro 9;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;;2.348428667867017;48.87049007203075;48.87049007203075, 2.348428667867017;pollution moyenne;;;;
IDFM:463136;Boulogne Pont de Saint-Cloud;Métro 10;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.2283125898228056;48.84067248206251;48.84067248206251, 2.2283125898228056;pollution moyenne;;;;
IDFM:22093;Champs-Elysées - Clemenceau;Métro 13;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.31401668387612;48.86750083759083;48.86750083759083, 2.31401668387612;pollution faible;;;;
IDFM:22210;Charenton - Ecoles;Métro 8;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.413847237068526;48.82125590204953;48.82125590204953, 2.413847237068526;pollution moyenne;;;;
IDFM:463013;Charles de Gaulle - Etoile;Métro 1;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.2951172138230334;48.87392926445533;48.87392926445533, 2.2951172138230334;pollution faible;;;;
IDFM:463043;Charles de Gaulle - Etoile;Métro 2;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;;2.295927507409278;48.87494579313413;48.87494579313413, 2.295927507409278;pollution moyenne;;;;
IDFM:22092;Châtelet;Métro 4;Évaluation : mesures permanentes;non;;https://air-interieur.ratp.fr/;mesures permanentes;2.3466414308440138;48.859661211559086;48.859661211559086, 2.3466414308440138;pollution moyenne;;;;
IDFM:21966;Châtelet;Métro 11;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.3478374055687867;48.85776111354502;48.85776111354502, 2.3478374055687867;pollution moyenne;;;;
IDFM:463147;Chevaleret;Métro 6;;non;;https://www.airparif.fr/;;2.3680951237726693;48.83494516788824;48.83494516788824, 2.3680951237726693;;;;;
IDFM:490851;Chevilly-Larue (Marché International);Métro 14;Évaluation : impossible faute d’informations;non;;;;2.367374604185919;48.75848356146962;48.75848356146962, 2.367374604185919;;;;;
IDFM:463150;Concorde;Métro 1;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.3229614457982586;48.86655799294972;48.866557992949716, 2.3229614457982586;pollution faible;;;;
IDFM:22126;Couronnes;Métro 2;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;;2.3805336747351005;48.86932051914457;48.86932051914457, 2.3805336747351005;pollution moyenne;;;;
IDFM:463166;Créteil - L'Echat;Métro 8;;non;;https://www.airparif.fr/;;2.449424047013373;48.79661108096057;48.79661108096057, 2.449424047013373;;;;;
IDFM:463167;Créteil - Université;Métro 8;;non;;https://www.airparif.fr/;;2.4505697455342568;48.78994285432577;48.78994285432577, 2.4505697455342568;;;;;
IDFM:21943;Croix de Chavaux;Métro 9;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;;2.4358546126745826;48.857992585158016;48.857992585158016, 2.4358546126745826;pollution moyenne;;;;
IDFM:22151;Denfert-Rochereau;Métro 4;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.332128160437612;48.83392232305997;48.83392232305997, 2.3321281604376116;pollution faible;;;;
IDFM:21970;Duroc;Métro 10;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.3162247549746047;48.84675637808778;48.84675637808778, 2.3162247549746047;pollution moyenne;;;;
IDFM:463083;Duroc;Métro 13;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;oui;;;;2.316535081176305;48.84699198555429;48.84699198555429, 2.316535081176305;pollution moyenne;;;;
IDFM:21971;Eglise d'Auteuil;Métro 10;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.269111389021892;48.84714336145718;48.84714336145718, 2.2691113890218917;pollution moyenne;;;;
IDFM:462956;Exelmans;Métro 9;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;;2.25967486021195;48.842624465259945;48.842624465259945, 2.25967486021195;pollution moyenne;;;;
IDFM:22189;Félix Faure;Métro 8;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.2918472203679703;48.84268433479664;48.84268433479664, 2.2918472203679703;pollution faible;;;;
IDFM:463046;Gare de Lyon;Métro 14;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.373100581933962;48.84467563174822;48.84467563174822, 2.373100581933962;pollution moyenne;;;;
IDFM:22149;Gare du Nord;Métro 4;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.356768884572096;48.879510553130615;48.879510553130615, 2.356768884572096;pollution moyenne;;;;
IDFM:463182;Gare du Nord;Métro 5;Évaluation : campagne de mesure ponctuelle;non;Action(s) d'amélioration de la qualité de l'air en cours;;campagne de mesure ponctuelle;2.357342884924845;48.87968001223662;48.87968001223662, 2.357342884924845;pollution moyenne;;;;
IDFM:22011;Jacques Bonsergent;Métro 5;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;;2.3611315892483544;48.87066646803471;48.870666468034706, 2.3611315892483544;pollution moyenne;;;;
IDFM:463077;Jussieu;Métro 10;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.354944184375758;48.8462878950311;48.8462878950311, 2.354944184375758;pollution faible;;;;
IDFM:22170;Kléber;Métro 6;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.293146137248626;48.87148941293503;48.87148941293503, 2.293146137248626;pollution moyenne;;;;
IDFM:22183;La Motte-Picquet - Grenelle;Métro 8;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.298745444388579;48.84950618174656;48.84950618174656, 2.298745444388579;pollution faible;;;;
IDFM:462999;Laumière;Métro 5;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;;2.3793117790181;48.88520088689033;48.88520088689033, 2.3793117790180993;pollution élevée;;;;
IDFM:483904;Mairie d'Aubervilliers;Métro 12;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.3807826993163266;48.913739225808136;48.913739225808136, 2.3807826993163266;pollution moyenne;;;;
IDFM:26602;Mairie de Montrouge;Métro 4;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;oui;;;;2.319523835754741;48.81847190007368;48.818471900073675, 2.319523835754741;pollution moyenne;;;;
IDFM:490841;Maison Blanche;Métro 14;Évaluation : impossible faute d’informations;non;;;;2.3589182598590392;48.82120786862075;48.82120786862075, 2.3589182598590392;;;;;
IDFM:22235;Malakoff - Plateau de Vanves;Métro 13;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.298295381702497;48.82220756804045;48.82220756804045, 2.298295381702497;pollution faible;;;;
IDFM:463068;Malesherbes;Métro 3;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.309487846960011;48.88284002257779;48.88284002257779, 2.309487846960011;pollution moyenne;;;;
IDFM:21975;Maubert - Mutualité;Métro 10;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.348219343927666;48.85010969451494;48.85010969451494, 2.348219343927666;pollution moyenne;;;;
IDFM:463226;Michel Bizot;Métro 8;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.402366739988004;48.83707743103578;48.83707743103578, 2.402366739988004;pollution faible;;;;
IDFM:21919;Nation;Métro 9;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;;2.3959437210498136;48.84888521841715;48.84888521841715, 2.3959437210498136;pollution moyenne;;;;
IDFM:22169;Nationale;Métro 6;;non;;https://www.airparif.fr/;;2.362857958087621;48.83318160406702;48.83318160406702, 2.362857958087621;;;;;
IDFM:22145;Odéon;Métro 4;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.339486020317896;48.85210334038093;48.85210334038093, 2.339486020317896;pollution faible;;;;
IDFM:463246;Opéra;Métro 3;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.331128974301561;48.87150983278418;48.87150983278418, 2.331128974301561;pollution moyenne;;;;
IDFM:22166;Pasteur;Métro 6;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.312792651441268;48.842482718285865;48.842482718285865, 2.312792651441268;pollution moyenne;;;;
IDFM:21948;Pelleport;Métro 3B;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.40160636134298;48.86842046799948;48.86842046799948, 2.40160636134298;pollution moyenne;;;;
IDFM:463230;Philippe Auguste;Métro 2;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;;2.390497596745289;48.85808942813576;48.858089428135756, 2.390497596745289;pollution moyenne;;;;
IDFM:21951;Place des Fêtes;Métro 11;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;oui;;;;2.393139370360497;48.87672366197325;48.87672366197325, 2.393139370360497;pollution moyenne;;;;
IDFM:24682;Place des Fêtes;Métro 7B;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.392959616507311;48.87693859004261;48.87693859004261, 2.392959616507311;pollution moyenne;;;;
IDFM:22366;Place Monge;Métro 7;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.3521548685787708;48.842666385642886;48.842666385642886, 2.3521548685787708;pollution moyenne;;;;
IDFM:463085;Plaisance;Métro 13;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.313860489344306;48.83175036306747;48.83175036306747, 2.313860489344306;pollution moyenne;;;;
IDFM:462985;Pont de Levallois - Bécon;Métro 3;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;;2.28030375318625;48.89722831603318;48.89722831603318, 2.28030375318625;pollution faible;;;;
IDFM:22378;Pont Marie (Cité des Arts);Métro 7;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.357349968447059;48.85341474936241;48.85341474936241, 2.357349968447059;pollution faible;;;;
IDFM:463234;Porte d'Auteuil;Métro 10;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.258280744595537;48.84790412362924;48.847904123629235, 2.258280744595537;pollution moyenne;;;;
IDFM:463276;Porte de Bagnolet;Métro 3;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.4087542211895427;48.86453937293447;48.86453937293447, 2.4087542211895427;pollution moyenne;;;;
IDFM:463258;Porte de Champerret;Métro 3;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.2921124821588448;48.885652393133846;48.885652393133846, 2.2921124821588448;pollution moyenne;;;;
IDFM:480541;Porte de Clichy;Métro 14;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.313431869544054;48.89428867785142;48.89428867785142, 2.313431869544054;pollution moyenne;;;;
IDFM:463279;Porte de Montreuil;Métro 9;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;;2.410718154027495;48.85348263120656;48.85348263120656, 2.410718154027495;pollution moyenne;;;;
IDFM:463260;Porte de Vanves;Métro 13;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;oui;;;;2.305332386657473;48.82761346400429;48.827613464004294, 2.3053323866574735;pollution faible;;;;
IDFM:22042;Porte de Versailles;Métro 12;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.28813294509322;48.83230151439446;48.83230151439446, 2.2881329450932197;pollution faible;;;;
IDFM:22078;Porte Maillot;Métro 1;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.2825838473615496;48.87816265364455;48.87816265364455, 2.2825838473615496;pollution faible;;;;
IDFM:21960;Pyramides;Métro 14;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.3346236060049232;48.86575552737676;48.865755527376756, 2.3346236060049232;pollution faible;;;;
IDFM:22004;Quai de la Rapée;Métro 5;;non;Action(s) d'amélioration de la qualité de l'air en cours;https://www.airparif.fr/;;2.365992890937552;48.84649085420337;48.84649085420337, 2.365992890937552;;;;;
IDFM:21992;Rambuteau;Métro 11;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.353273948594772;48.86119015695036;48.86119015695036, 2.3532739485947713;pollution moyenne;;;;
IDFM:462946;République;Métro 3;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;oui;;;;2.364333297545428;48.86720306822776;48.86720306822776, 2.3643332975454276;pollution moyenne;;;;
IDFM:21942;Robespierre;Métro 9;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;;2.422973086496352;48.85567380855032;48.855673808550314, 2.4229730864963517;pollution moyenne;;;;
IDFM:21908;Rue de la Pompe;Métro 9;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;;2.2778858979590564;48.863951708879945;48.863951708879945, 2.2778858979590564;pollution moyenne;;;;
IDFM:22043;Rue du Bac;Métro 12;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.3256727584985164;48.85587553200213;48.85587553200213, 2.3256727584985164;pollution moyenne;;;;
IDFM:463301;Saint-Denis - Porte de Paris;Métro 13;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.3561729251016;48.92992275044576;48.929922750445755, 2.3561729251015997;pollution moyenne;;;;
IDFM:22044;Saint-Georges;Métro 12;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.3375706403796697;48.87841659490173;48.87841659490173, 2.3375706403796697;pollution faible;;;;
IDFM:462993;Saint-Germain-des-Prés;Métro 4;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.333987429134225;48.85367371343323;48.85367371343323, 2.3339874291342255;pollution faible;;;;
IDFM:463306;Saint-Michel;Métro 4;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.343991799033288;48.85359407756809;48.85359407756809, 2.343991799033288;pollution faible;;;;
IDFM:462992;Saint-Sulpice;Métro 4;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.330953550650454;48.85113858957915;48.85113858957915, 2.330953550650454;pollution faible;;;;
IDFM:21976;Sèvres - Babylone;Métro 10;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.326104689925573;48.85093150598804;48.85093150598804, 2.326104689925573;pollution moyenne;;;;
IDFM:463009;Stalingrad;Métro 2;;non;Action(s) d'amélioration de la qualité de l'air en cours;https://www.airparif.fr/;;2.365774370558169;48.88432054886986;48.88432054886986, 2.3657743705581695;;;;;
IDFM:22001;Stalingrad;Métro 5;Évaluation : campagne de mesure ponctuelle;non;Action(s) d'amélioration de la qualité de l'air en cours;;campagne de mesure ponctuelle;2.367348121277192;48.8841445128949;48.8841445128949, 2.367348121277192;pollution moyenne;;;;
IDFM:22369;Sully - Morland;Métro 7;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.3617517381263218;48.85120791254347;48.85120791254347, 2.3617517381263218;pollution moyenne;;;;
IDFM:21917;Trocadéro;Métro 9;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;;2.28683987979629;48.863088061116;48.863088061116, 2.28683987979629;pollution élevée;;;;
IDFM:462959;Vaneau;Métro 10;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.321351242354736;48.84889457005888;48.84889457005888, 2.3213512423547358;pollution moyenne;;;;
IDFM:463320;Varenne;Métro 13;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.3149776470363417;48.85662420264694;48.85662420264694, 2.3149776470363417;pollution moyenne;;;;
